"issueName","mannWhitneyPvalue","shapiroWilkPvalue","kendallPvalue","kendallTau","pearsonPvalue","pearsonCor"
"squid.S1948",8.35201439467956e-06,7.14283112855488e-29,6.92712835716812e-05,0.269378126013453,2.8590211279271e-47,0.812125228207801
"squid.S2065",2.15690742746782e-13,3.35301013735789e-30,0.0677962645123924,0.125370176405897,0.303456843663574,0.0738755135623647
"squid.S2068",8.27714825582122e-13,7.09256281143986e-30,0.231539808302173,0.0820224071910311,3.2889700928825e-28,0.682413120172385
"squid.S2130",9.69005575388454e-13,5.98822750830643e-30,0.412527851871974,-0.056179730952761,0.644020474718225,-0.0332093726123387
"squid.S2131",2.96542672952254e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.S2153",2.53814613646748e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.S2160",1.93396588526411e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.S2176",1.93396588526411e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.S2184",2.70043185918412e-12,1.58787565823793e-29,0.0743610852075054,0.122488921414114,0.325923589480897,0.0705321332115017
"squid.S2386",3.0038729701714e-11,5.63844705319178e-29,0.00178695262901792,0.214414402370135,0.5192759960291,0.0463044675467102
"squid.S2438",1.93396588526411e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.SwitchLastCaseIsDefaultCheck",1.58623581132624e-09,1.14848344089005e-28,0.524350119074744,-0.0434121169847304,0.0134142965389453,0.176354176079396
"squid.UnusedPrivateMethod",1.93396588526411e-13,3.35301013735789e-30,0.0677962645123924,0.125370176405897,0.303456843663574,0.0738755135623647
"squid.UselessImportCheck",3.03145361113781e-05,4.79524570808716e-28,0.010896088753898,0.172631399844734,2.36439561360992e-06,0.329739276736928
"squid.UselessParenthesesCheck",1.93396588526411e-13,3.35301013735789e-30,0.0241930123520875,0.154729015184493,1.91583617822068e-40,0.774501351863501
"code_smells.antisingleton",0.00341139168534637,7.06885299965094e-18,0.526771039845536,0.0728404289411916,0.580585536503495,0.066203392666547
"code_smells.baseclass_abstract",0.000368254136185611,6.64538036090217e-19,0.625496562228494,-0.0561687597999527,0.659870162174351,-0.0527524974592406
"code_smells.class_data_private",0.000368254136185611,6.64538036090217e-19,0.625496562228494,-0.0561687597999527,0.659870162174351,-0.0527524974592406
"code_smells.complex_class",0.687077464052377,1.67713478798379e-14,0.0177384156604762,0.272863719519431,0.0256406958466144,0.262953013489773
"code_smells.long_method",0.82575991714927,2.76903310159506e-14,0.00369167852963649,0.334126374923294,0.0062704794309557,0.319233483484939
"code_smells.long_parameter_list",0.432608655886462,5.68236958941909e-15,0.000181039580168198,0.430879499230519,0.00010923773148987,0.440170421541475
"code_smells.message_chains",0.0347506343908372,1.0224592955418e-16,0.451537946134988,0.0866400225443963,0.749462013283727,0.0382919790533742
"code_smells.spaghetti_code",0.000368254136185611,6.64538036090217e-19,0.625496562228494,-0.0561687597999527,0.659870162174351,-0.0527524974592406
"common.java.DuplicatedBlocks",0.43449633129744,3.36616266161757e-13,0.0434199141501964,0.232425490519989,0.0200502035853789,0.273588940027146
"squid.ClassCyclomaticComplexity",0.00828263898721126,1.85697907870796e-17,0.643291151782896,0.0532948040099012,0.402777203482334,0.100106679340476
"squid.ClassVariableVisibilityCheck",0.000518014768450783,6.64538036090217e-19,0.625496562228494,-0.0561687597999527,0.659870162174351,-0.0527524974592406
"squid.CommentedOutCodeLine",0.0347506343908372,1.0224592955418e-16,0.360068966224272,0.105327086230443,0.423757897877286,0.0957299476334354
"squid.EmptyStatementUsageCheck",0.00341139168534637,7.06885299965094e-18,6.85065157588331e-05,0.458189794952657,8.36933161271669e-07,0.542867819865685
"squid.ForLoopCounterChangedCheck",0.0217921301246438,4.24528169706191e-17,0.0183837570754252,0.269113892971042,0.0617257105625986,0.22131118214756
"squid.HiddenFieldCheck",0.0220016115055592,1.15253854271715e-17,0.00141035055563598,0.365383726503744,0.127146752728865,0.181455780563957
"squid.LabelsShouldNotBeUsedCheck",0.0857072894503156,2.77306088557851e-17,0.0516325788587152,0.220382941978236,0.102846738845794,0.193803956251039
"squid.MethodCyclomaticComplexity",0.4163755653017,5.38313704052399e-17,0.0164107401426452,0.267055128313316,0.147412194971756,0.172470947873871
"squid.RedundantThrowsDeclarationCheck",0.00222721722384075,2.48436014821144e-18,0.172146270782783,0.156584621427776,0.0553416047596156,0.226841211682413
"squid.S00100",0.014899365849408,9.84750798746928e-19,0.605670302398517,0.0587992211427047,0.00282747702798082,0.3469623833038
"squid.S00105",7.38789432686878e-15,0,NA,NA,NA,NA
"squid.S00108",0.208440183801568,6.04966451707109e-17,0.00172071267131407,0.352711972476711,0.379466454408821,0.105129469366805
"squid.S00115",0.00756548645725759,7.06885299965094e-18,0.39114910511852,-0.0986870327590338,0.438717332457312,-0.0926847497331658
"squid.S00117",0.0211189217116156,1.63734801969768e-17,0.656280120794694,0.050688983743711,0.679623785627474,0.0495063253595136
"squid.S00122",0.0211189217116156,5.84871838590964e-18,0.682209118147039,0.0466338650442141,0.542502645634628,-0.07295630684151
"squid.S106",0.308395881100478,2.6545670494686e-16,0.000783994908305892,0.377405329332663,2.18578026789217e-09,0.634402511081775
"squid.S1066",0.000368254136185611,6.64538036090217e-19,0.0177567856926885,0.272819690456913,0.00226973218670532,0.354195340083473
"squid.S1067",0.0016544290673952,9.46865505647442e-19,0.487003859780538,-0.0797158072723222,0.62637899689541,-0.0583456520492121
"squid.S1132",0.00559194853054998,2.42053891194115e-18,0.00022029327143129,0.422245374708338,8.37611116621049e-07,0.542853248513444
"squid.S1134",0.0103499881131803,1.70358268188381e-17,0.943225448255359,0.0081395692755648,0.626817392205572,-0.0582716546748065
"squid.S1135",0.000368254136185611,6.64538036090217e-19,0.0177567856926885,0.272819690456913,0.00226973218670532,0.354195340083473
"squid.S1141",0.0104640470153354,5.77885844602513e-18,0.605593252857451,0.0591190742067646,0.0128192848395371,0.291990171354741
"squid.S1148",0.00386660445109596,6.49018210199655e-18,0.54027523841241,0.0701526506632401,0.835483211656101,0.0249067740693359
"squid.S1149",0.413318696074991,4.07233719520328e-15,4.47929335469762e-09,0.66268070004332,4.99951220637928e-12,0.704511911110691
"squid.S1151",0.0932614376045516,8.76844946900488e-18,0.400702874255279,0.0950495178558515,0.499644542771874,0.080839764681525
"squid.S1161",1.01812200327373e-05,3.50985098578788e-13,0.608263618168036,-0.0575618573490773,0.972737849397899,0.00409925309230877
"squid.S1166",0.284616548698802,1.34797575427533e-14,0.00119795536438847,0.354667654787498,1.15922423029219e-05,0.491592098219837
"squid.S1192",0.00577871977501345,3.67962095328765e-18,0.0101146993358705,0.293938769133981,7.67235056711824e-07,0.544428571768661
"squid.S1193",0.000368254136185611,6.64538036090217e-19,0.625496562228494,-0.0561687597999527,0.659870162174351,-0.0527524974592406
"squid.S1199",0.0211189217116156,1.33681041300261e-17,0.656280120794694,0.050688983743711,0.535034271128446,0.074307019559031
"squid.S1213",0.0185351555502984,1.08161294480464e-18,0.605670302398517,0.0587992211427047,0.00298752247450335,0.345123349705325
"squid.S1214",0.00341139168534637,7.06885299965094e-18,0.39114910511852,-0.0986870327590338,0.438717332457312,-0.0926847497331658
"squid.S1226",0.0165414594099916,2.29694435939428e-18,0.0810354257402799,0.199059158886151,0.553812664920538,-0.0709279188345955
"squid.S134",0.336019282178742,4.36278559606118e-17,0.00384480112140328,0.324060874589549,0.0405140329606518,0.242048048744326
"squid.S1479",0.0203525385264313,6.80273100449065e-18,0.656280120794694,0.050688983743711,0.993654630919822,-0.000953944886945415
"squid.S1481",0.0168761848140149,2.36448750945415e-18,0.803182323726006,0.0283858308964781,0.550641421009626,-0.0714946295849798
"squid.S1488",0.00506117289366229,7.7094256710282e-19,0.391282192508112,0.0979795897113271,0.00244670828069709,0.351742524113706
"squid.S1764",0.000518014768450783,6.64538036090217e-19,0.625496562228494,-0.0561687597999527,0.659870162174351,-0.0527524974592406
"squid.S1905",0.017848888480662,4.49888238786963e-17,0.961597541312104,0.00554108515847532,0.976925590410064,0.00346937908527759
"squid.S2178",0.000430549535315759,6.64538036090217e-19,0.625496562228494,-0.0561687597999527,0.659870162174351,-0.0527524974592406
"squid.S2386",0.00341139168534637,7.06885299965094e-18,0.414099718630946,0.0939876502466988,0.222179818937865,0.145647463866403
"squid.SwitchLastCaseIsDefaultCheck",0.00209456596587712,2.5328673061091e-18,0.487003859780538,-0.0797158072723222,0.534753889394668,-0.0743579086554584
"squid.UselessImportCheck",0.946172013310713,1.47148496072645e-15,0.0153362219022848,0.269564157789635,0.304895200452531,0.12260319189928
"squid.UselessParenthesesCheck",0.0133991854769689,1.92803605948907e-18,0.630740175418352,0.0548428294890417,0.804473363134217,0.0296886195644704
"code_smells.antisingleton",0.000605013377661261,7.54488255401488e-16,0.00184290434616332,0.382687399268113,0.00473659863611662,0.357015551609828
"code_smells.complex_class",0.0598360557644537,1.5383926103328e-13,0.00383675936026543,0.355265860047671,0.00202918577314716,0.387563406193522
"code_smells.lazy_class",2.13911573869394e-05,2.21096743194376e-17,0.525196656279378,-0.0780692521189414,0.576973617212569,-0.0728321265929202
"code_smells.long_method",0.641155562467479,6.74478028829832e-12,0.136086384579179,0.183148098572852,0.130408887925322,0.195825559046326
"code_smells.long_parameter_list",0.00146535599130537,1.9104871880943e-15,0.0722795139614944,0.220849697401443,0.0241711815091708,0.288448188699202
"common.java.DuplicatedBlocks",0.00660390443300687,1.00153436733407e-14,0.843921312647243,-0.0241916379812329,0.670313414783574,-0.0556159431055005
"squid.ClassCyclomaticComplexity",2.13911573869394e-05,2.21096743194376e-17,0.0566416214945149,0.234207756356824,0.0199315273413202,0.297397850254424
"squid.CommentedOutCodeLine",0.0753635425572103,7.11499794725385e-14,0.499755901286146,0.0808111938512781,0.601288622062189,0.0682391006735033
"squid.ForLoopCounterChangedCheck",2.13911573869394e-05,2.21096743194376e-17,0.525196656279378,-0.0780692521189414,0.576973617212569,-0.0728321265929202
"squid.MethodCyclomaticComplexity",0.753187564196035,2.88440997915158e-11,0.211005655235515,0.147856975322998,0.126141289146149,0.197983758834605
"squid.S00112",0.35500158151832,4.13546955126397e-13,0.939467746841113,0.00897881702181609,0.942339907827083,0.00945623426361857
"squid.S106",0.00073498155940221,1.70939717199619e-16,0.221548228733404,0.148987048790486,0.283201127435234,0.139617586112282
"squid.S1066",0.00022510177328445,2.72460609798232e-16,0.263020452319605,-0.1375315300999,0.324404375893635,-0.128305492096852
"squid.S1067",0.00022510177328445,2.72460609798232e-16,0.229289819428643,0.147719050848041,0.494692324010628,0.0891010361783693
"squid.S1126",0.000349619138004424,8.02497249943388e-17,0.263164521401,-0.13674786827867,0.44877445083708,-0.0987889270633331
"squid.S1132",3.60155025497256e-05,2.21096743194376e-17,0.258678245753251,0.138789781544785,0.698681103699348,0.0505778656895279
"squid.S1135",2.65836589422499e-05,2.21096743194376e-17,0.525196656279378,-0.0780692521189414,0.576973617212569,-0.0728321265929202
"squid.S1141",0.00106946904065576,1.13504478368815e-16,0.415490419408978,0.0990416101787454,0.210895744675922,0.162482178273413
"squid.S1148",0.000483945609602626,1.17720358147875e-16,0.221548228733404,0.148987048790486,0.418434968212996,0.105492560421408
"squid.S1149",0.157054012846703,3.82373073204754e-13,0.03327107288172,0.254513848103313,0.00186305475887227,0.390487096200955
"squid.S1155",2.13911573869394e-05,2.21096743194376e-17,0.12040140754675,0.190835949624079,0.179910706816595,0.173987857971976
"squid.S1160",3.60155025497256e-05,2.21096743194376e-17,0.525196656279378,-0.0780692521189414,0.576973617212569,-0.0728321265929202
"squid.S1161",0.0163307686267235,9.44714003613441e-15,0.0256871987000816,0.268770571989309,0.00882169999189739,0.332590236810673
"squid.S1166",0.255926580491841,2.15883587028895e-14,0.016621637507729,0.283525043629183,0.143367331525352,0.189582961547556
"squid.S1168",7.43349179746421e-05,8.71644275538102e-17,0.364877178116929,-0.111338312894186,0.425671089434097,-0.103869396455818
"squid.S1172",7.43349179746421e-05,8.71644275538102e-17,0.364877178116929,-0.111338312894186,0.425671089434097,-0.103869396455818
"squid.S1181",9.07973719786656e-05,7.95320491524226e-17,0.0591009647411699,0.23097816232424,0.341522379444441,0.123876568984775
"squid.S1188",7.43349179746421e-05,8.71644275538102e-17,0.0205792094614114,0.284531244062921,0.00808458950906822,0.336132907975078
"squid.S1192",0.674868627803382,1.70243179616751e-12,0.00219086537696159,0.359160769805897,0.0118707033333304,0.320229134221459
"squid.S1213",0.887662511432375,2.22658429520409e-13,0.292950694993878,0.122154078187098,0.00623511476093848,0.346450534716947
"squid.S1214",0.000270658283443833,2.54046424197687e-16,0.263164521401,-0.13674786827867,0.354455858741521,-0.120621461221048
"squid.S1312",0.749311854591002,2.80043481123311e-11,0.000848013323052838,0.401480500490306,0.00461680566440973,0.357982533274907
"squid.S134",0.0410519163842208,6.07214147566402e-15,0.185651883371869,0.15854770814654,0.354479054730306,0.120615689750538
"squid.S135",0.041402312249126,1.98784129155954e-15,0.0587535745917877,0.22788721899411,0.0199261365950956,0.297410220190051
"squid.S1488",2.13911573869394e-05,2.21096743194376e-17,0.0566416214945149,0.234207756356824,0.0199315273413202,0.297397850254424
"squid.S1596",0.00174704070919436,8.01460885976699e-16,0.070310543281998,0.221043194889191,0.255401523197214,0.14787678123485
"squid.S1905",2.13911573869394e-05,2.21096743194376e-17,0.0341876633517474,0.260230840396471,0.000733107232794714,0.420807842536872
"squid.S1948",7.43349179746421e-05,8.71644275538102e-17,0.364877178116929,0.111338312894186,0.217661378041786,0.160131986202719
"squid.S2131",9.07973719786656e-05,7.95320491524226e-17,0.529252709053473,0.0769927207747468,0.922297732698014,0.0127519997484327
"squid.S2166",7.43349179746421e-05,8.71644275538102e-17,0.364877178116929,-0.111338312894186,0.425671089434097,-0.103869396455818
"squid.UnusedPrivateMethod",2.13911573869394e-05,2.21096743194376e-17,0.12040140754675,0.190835949624079,0.179910706816595,0.173987857971976
"code_smells.antisingleton",4.51448066968134e-26,4.85136510514198e-53,9.4902916742138e-05,0.126064440068475,0.00144631552692432,0.105964109352101
"code_smells.baseclass_abstract",1.65074904340508e-23,1.46441036622841e-52,0.506070154899182,-0.0214766188892796,0.216220794046469,-0.0412381713815439
"code_smells.class_data_private",2.44852639147486e-24,1.02194670563001e-52,0.000170127342656316,0.121427154024455,0.00275253534032169,0.0996380228359897
"code_smells.complex_class",2.55332151413588e-05,2.20738759593543e-42,6.2396848568589e-15,0.25188573845701,1.33992612629166e-14,0.252762659819887
"code_smells.long_method",1.49827397785877e-10,2.94592540979441e-41,0.00534325203187868,0.0899662327523348,0.086047936847342,0.0572216035595033
"code_smells.long_parameter_list",0.00311987208386762,3.98957412888849e-43,1.96005026659405e-05,0.137889293703809,0.000640603763576963,0.1135203858424
"code_smells.many_field_attributes_not_complex",3.86660680958674e-37,3.29167019394038e-55,0.522813975013229,-0.020638330220516,0.593243648570047,-0.0178181560475727
"code_smells.message_chains",9.59821121263109e-35,1.10755840083659e-54,0.0339969736437271,0.0684734548090427,0.111318684734068,0.0530832890478463
"code_smells.refused_parent_bequest",3.79344546401027e-10,1.21766791308659e-49,0.277451405326995,-0.0350767302008875,0.0734014025097171,-0.0596741138602428
"code_smells.spaghetti_code",9.59821121263109e-35,1.10755840083659e-54,0.0788237021467991,0.0567639512120263,0.879083994145184,0.00507521533932985
"code_smells.speculative_generality",2.4976638935872e-35,8.37589044752429e-55,0.279961241244694,0.0348940592991977,0.953635648706341,-0.00193967636998648
"common.java.DuplicatedBlocks",1.97852261657482e-10,2.81789998459412e-41,0.000137697529634282,0.123125427057055,0.000149288940669385,0.126009173005358
"squid.AssignmentInSubExpressionCheck",2.63120540061224e-32,7.75956854669297e-55,0.0678150852107993,0.0588549911255182,0.614008524634329,-0.0168248303671039
"squid.ClassCyclomaticComplexity",3.61210382477625e-34,1.44862446343965e-54,0.753819584110945,-0.0101286138274183,0.503609160203145,-0.0223098827487808
